C*******************************************************************************
C
C                  INTEGRATED WATER FLOW MODEL (IWFM)
C                         *** Version 3.02 ***
C
C*******************************************************************************
C
C                        NODAL X-Y COORDINATE FILE
C                         for IWFM Pre-Processing
C                                 (Unit 8)
C
C
C             Project:  C2VSim: California Central Valley Groundwater-Surface Water Simulation Model
C             Filename:  CVnode_060615.dat
C
C*******************************************************************************
C                            File Description
C
C   *This file includes all groundwater nodes that represent the model domain,
C    as well as the x and y coordinates that correspond with each node. 
C
C   *The coordinates can be specified for any reference point and coordinate
C    system
C
C   *The conversion factor must be specified in order to convert the units
C    of the coordinate system to feet.
C
C*******************************************************************************
    504        666255.9         4235516
    505        675580.7         4242176
    506        678506.3         4250884
    507        680679.4         4246682
    508        674181.9         4238003
    509        679674.9         4239445
    510        684350.9         4243285
    511        640312.2         4222363
    512        650002.8         4224123
    513        658284.6         4224171
    514        663023.6         4227551
    515        668927.1         4230448
    516        672730.3         4231902
    517        682604.9         4237297
    518        687395.3         4240220
    519        632209.0         4220667
    520        622787.9         4219240
    521        576576.3         4221548
    522        580786.8         4221381
    523        587734.6         4219706
    524        593965.4         4217244
    525        600861.6         4214676
    526        606761.7         4215377
    527        612381.1         4216857
    528        580243.9         4213123
    529        586423.7         4211247
    530        593127.3         4208746
    531        600244.1         4210464
    532        606002.5         4209902
    533        610673.9         4210069
    534        614925.8         4213894
    535        599627.4         4206942
    536        605833.3         4205754
    537        609757.9         4200278
    538        614176.3         4204361
    539        620438.9         4209987
    540        627045.9         4214159
    541        637607.9         4217793
    542        624977.8         4204372
    543        633238.0         4210954
    544        644363.1         4214539
    545        653121.0         4217982
    546        659331.3         4220607
    547        665476.5         4221858
    548        671711.5         4223107
    549        679086.9         4225210
    550        683932.4         4232585
    551        690081.8         4237755
    552        633603.6         4204190
    553        638097.9         4206498
    554        616024.1         4194534
    555        618369.2         4198528
    556        625254.1         4197861
    557        635659.5         4198688
    558        642959.8         4204517
    559        648847.8         4205051
    560        656237.3         4209977
    561        662730.9         4214570
    562        670614.7         4213214
    563        677593.1         4215329
    564        686862.4         4216615
    565        688998.7         4228805
    566        694418.1         4233477
    567        647024.7         4198787
    568        650149.5         4200814
    569        657449.4         4205469
    570        665323.4         4207994
    571        671916.3         4208667
    572        681376.4         4209214
    573        689877.9         4210638
    574        626107.4         4192999
    575        636703.4         4192305
    576        647146.1         4191356
    577        651241.7         4191561
    578        657731.1         4191851
    579        659132.2         4198193
    580        666837.4         4197972
    581        674634.1         4199539
    582        683775.4         4201348
    583        693110.9         4204803
    584        664216.6         4188185
    585        672615.4         4190466
    586        682462.0         4193650
    587        689439.3         4194568
    588        698084.4         4198660
    589        621124.6         4187833
    590        626486.3         4187178
    591        637900.7         4185860
    592        649224.4         4183072
    593        651311.4         4183901
    594        655829.6         4184399
    595        664378.2         4183322
    596        672596.3         4184300
    597        678717.0         4186582
    598        688216.7         4188428
    599        695939.9         4192405
    600        703339.3         4192528
    601        624570.3         4176422
    602        627478.4         4180391
    603        634940.1         4181167
    604        643883.1         4178482
    605        651034.8         4175924
    606        655002.9         4176754
    607        630502.3         4170524
    608        632516.8         4176086
    609        636604.0         4167636
    610        639976.1         4174502
    611        640375.9         4164522
    612        645219.4         4170658
    613        645823.5         4160524
    614        650807.1         4165766
    615        656723.8         4169834
    616        661617.4         4174427
    617        668161.6         4178266
    618        676086.2         4180099
    619        683791.3         4179801
    620        691373.9         4184264
    621        699567.6         4185268
    622        702808.9         4187562
    623        706509.6         4188506
    624        670975.7         4174255
    625        679410.1         4174911
    626        686641.8         4175905
    627        694986.4         4179538
    628        701872.9         4180815
    629        706609.4         4181689
    630        710167.7         4183294
    631        652233.8         4154130
    632        657286.9         4159443
    633        660638.6         4162975
    634        666101.9         4166758
    635        673562.6         4169864
    636        681510.8         4170490
    637        689279.7         4172253
    638        698162.4         4175270
    639        704946.6         4176240
    640        710438.1         4177591
    641        714713.6         4178876
    642        691034.3         4169136
    643        700377.8         4171491
    644        707904.4         4172921
    645        714382.0         4173083
    646        718875.0         4174996
    647        655933.3         4151233
    648        661742.1         4154427
